Info 0    [11:53:22.206] Starting TS Server
Info 334  [11:55:18.654] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.7894470000173897
Info 335  [11:55:18.655] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 336  [11:55:18.662] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 21 structureChanged: false structureIsReused:: Completely Elapsed: 6.46380400005728ms
Info 337  [11:55:18.662] Different program with same set of files
Info 338  [11:55:18.689] getCompletionData: Get current token: 0.028480000095441937
Info 339  [11:55:18.689] getCompletionData: Is inside comment: 0.032678999938070774
Info 340  [11:55:18.689] getCompletionData: Get previous token: 0.04823899990878999
Info 341  [11:55:18.690] getCompletionsAtPosition: isCompletionListBlocker: 0.018109000055119395
Info 342  [11:55:18.694] getCompletionData: Semantic work: 4.733463000040501
Info 343  [11:55:18.696] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.8133570000063628
Info 344  [11:55:18.698] getCompletionData: Get current token: 0.021518999943509698
Info 345  [11:55:18.698] getCompletionData: Is inside comment: 0.026219000108540058
Info 346  [11:55:18.698] getCompletionData: Get previous token: 0.03976899990811944
Info 347  [11:55:18.698] getCompletionsAtPosition: isCompletionListBlocker: 0.015970000065863132
Info 348  [11:55:18.703] getCompletionData: Semantic work: 4.589745000004768
Info 349  [11:55:18.704] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.8053170000202954
Info 350  [11:55:18.706] getCompletionData: Get current token: 0.02114900015294552
Info 351  [11:55:18.706] getCompletionData: Is inside comment: 0.02566000004298985
Info 352  [11:55:18.706] getCompletionData: Get previous token: 0.03991899988614023
Info 353  [11:55:18.706] getCompletionsAtPosition: isCompletionListBlocker: 0.018380000023171306
Info 354  [11:55:18.710] getCompletionData: Semantic work: 3.918195999925956
Info 355  [11:55:18.712] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.8360269998665899
Info 356  [11:55:18.713] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 357  [11:55:18.721] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 22 structureChanged: false structureIsReused:: Completely Elapsed: 7.794842000119388ms
Info 358  [11:55:18.721] Different program with same set of files
Info 359  [11:55:18.745] getCompletionData: Get current token: 0.02147000003606081
Info 360  [11:55:18.745] getCompletionData: Is inside comment: 0.026339999865740538
Info 361  [11:55:18.745] getCompletionData: Get previous token: 0.03995899995788932
Info 362  [11:55:18.745] getCompletionsAtPosition: isCompletionListBlocker: 0.014990000054240227
Info 363  [11:55:18.749] getCompletionData: Semantic work: 4.042073999997228
Info 364  [11:55:18.751] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.8249369999393821
Info 365  [11:55:18.752] getCompletionData: Get current token: 0.021689000073820353
Info 366  [11:55:18.753] getCompletionData: Is inside comment: 0.02570999995805323
Info 367  [11:55:18.753] getCompletionData: Get previous token: 0.04003899986855686
Info 368  [11:55:18.753] getCompletionsAtPosition: isCompletionListBlocker: 0.01787000009790063
Info 369  [11:55:18.757] getCompletionData: Semantic work: 4.005935000022873
Info 370  [11:55:18.758] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.8054359999950975
Info 371  [11:55:18.759] getCompletionData: Get current token: 0.02107000001706183
Info 372  [11:55:18.759] getCompletionData: Is inside comment: 0.026150000048801303
Info 373  [11:55:18.759] getCompletionData: Get previous token: 0.040508999954909086
Info 374  [11:55:18.759] getCompletionsAtPosition: isCompletionListBlocker: 0.016419999999925494
Info 375  [11:55:18.764] getCompletionData: Semantic work: 4.206361999968067
Info 376  [11:55:18.765] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.80424700002186
Info 377  [11:55:18.766] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 378  [11:55:18.774] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 23 structureChanged: false structureIsReused:: Completely Elapsed: 7.152422999963164ms
Info 379  [11:55:18.774] Different program with same set of files
Info 380  [11:55:18.795] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 381  [11:55:18.803] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 24 structureChanged: false structureIsReused:: Completely Elapsed: 8.03292900021188ms
Info 382  [11:55:18.803] Different program with same set of files
Info 383  [11:55:18.827] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 384  [11:55:18.841] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 25 structureChanged: false structureIsReused:: Completely Elapsed: 14.693509999895468ms
Info 385  [11:55:18.841] Different program with same set of files
Info 386  [11:55:18.870] getCompletionData: Get current token: 0.028540000086650252
Info 387  [11:55:18.870] getCompletionData: Is inside comment: 0.03453900013118982
Info 388  [11:55:18.870] getCompletionData: Get previous token: 0.029138999991118908
Info 389  [11:55:18.871] getCompletionsAtPosition: isCompletionListBlocker: 0.17645699996501207
Info 390  [11:55:18.875] getCompletionData: Semantic work: 4.127492000116035
Info 391  [11:55:18.878] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.6304539998527616
Info 392  [11:55:18.880] getCompletionData: Get current token: 0.020869999891147017
Info 393  [11:55:18.880] getCompletionData: Is inside comment: 0.03339899983257055
Info 394  [11:55:18.880] getCompletionData: Get previous token: 0.028729999903589487
Info 395  [11:55:18.880] getCompletionsAtPosition: isCompletionListBlocker: 0.03466899995692074
Info 396  [11:55:18.884] getCompletionData: Semantic work: 3.9222259998787194
Info 397  [11:55:18.887] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.0878919998649508
Info 398  [11:55:18.888] getCompletionData: Get current token: 0.02111999993212521
Info 399  [11:55:18.888] getCompletionData: Is inside comment: 0.033060000045225024
Info 400  [11:55:18.888] getCompletionData: Get previous token: 0.029820000054314733
Info 401  [11:55:18.888] getCompletionsAtPosition: isCompletionListBlocker: 0.033980000065639615
Info 402  [11:55:18.891] getCompletionData: Semantic work: 3.1154589999932796
Info 403  [11:55:18.893] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.9830340000335127
Info 404  [11:55:18.896] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 405  [11:55:18.905] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 26 structureChanged: false structureIsReused:: Completely Elapsed: 9.16471099993214ms
Info 406  [11:55:18.905] Different program with same set of files
Info 407  [11:55:18.930] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 408  [11:55:18.939] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 27 structureChanged: false structureIsReused:: Completely Elapsed: 8.835436000023037ms
Info 409  [11:55:18.939] Different program with same set of files
Info 410  [11:55:18.966] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 411  [11:55:18.978] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 28 structureChanged: false structureIsReused:: Completely Elapsed: 11.210467000026256ms
Info 412  [11:55:18.978] Different program with same set of files
Info 413  [11:55:19.004] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 414  [11:55:19.012] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 29 structureChanged: false structureIsReused:: Completely Elapsed: 8.463181999977678ms
Info 415  [11:55:19.012] Different program with same set of files
Info 416  [11:55:19.044] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 417  [11:55:19.051] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 30 structureChanged: false structureIsReused:: Completely Elapsed: 6.380116000073031ms
Info 418  [11:55:19.051] Different program with same set of files
Info 419  [11:55:19.075] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 420  [11:55:19.086] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 31 structureChanged: false structureIsReused:: Completely Elapsed: 11.184587999945506ms
Info 421  [11:55:19.086] Different program with same set of files
Info 422  [11:55:19.226] DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/.#index.js :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 423  [11:55:19.226] Elapsed:: 0.16563699999824166ms DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/.#index.js :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 424  [11:55:19.226] DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/#index.js# :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 425  [11:55:19.226] Elapsed:: 0.05780899990350008ms DirectoryWatcher:: Triggered with /home/xanadu/url-shortner/panel/src/linkcreate/#index.js# :: WatchInfo: /home/xanadu/url-shortner/panel/src/linkcreate 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 426  [11:55:19.229] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 427  [11:55:19.239] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 32 structureChanged: false structureIsReused:: Completely Elapsed: 9.843400000128895ms
Info 428  [11:55:19.240] Different program with same set of files
Info 429  [11:55:19.263] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 430  [11:55:19.270] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 33 structureChanged: false structureIsReused:: Completely Elapsed: 6.758809000020847ms
Info 431  [11:55:19.270] Different program with same set of files
Info 432  [11:55:19.291] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 433  [11:55:19.297] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 34 structureChanged: false structureIsReused:: Completely Elapsed: 5.784794999985024ms
Info 434  [11:55:19.297] Different program with same set of files
Info 435  [11:55:19.323] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 436  [11:55:19.329] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 35 structureChanged: false structureIsReused:: Completely Elapsed: 5.890024000080302ms
Info 437  [11:55:19.329] Different program with same set of files
Info 438  [11:55:19.347] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 439  [11:55:19.363] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 36 structureChanged: false structureIsReused:: Completely Elapsed: 16.31225399998948ms
Info 440  [11:55:19.363] Different program with same set of files
Info 441  [11:55:19.387] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 442  [11:55:19.395] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 37 structureChanged: false structureIsReused:: Completely Elapsed: 7.765772999962792ms
Info 443  [11:55:19.395] Different program with same set of files
Info 444  [11:55:19.428] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 445  [11:55:19.434] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 38 structureChanged: false structureIsReused:: Completely Elapsed: 5.843634000048041ms
Info 446  [11:55:19.434] Different program with same set of files
Info 447  [11:55:19.455] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 448  [11:55:19.467] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 39 structureChanged: false structureIsReused:: Completely Elapsed: 11.990064000012353ms
Info 449  [11:55:19.467] Different program with same set of files
Info 450  [11:55:19.493] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 451  [11:55:19.499] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 40 structureChanged: false structureIsReused:: Completely Elapsed: 6.013590999878943ms
Info 452  [11:55:19.499] Different program with same set of files
Info 453  [11:55:19.524] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 454  [11:55:19.530] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 41 structureChanged: false structureIsReused:: Completely Elapsed: 6.262938000028953ms
Info 455  [11:55:19.530] Different program with same set of files
Info 456  [11:55:19.555] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 457  [11:55:19.561] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 42 structureChanged: false structureIsReused:: Completely Elapsed: 5.967662999872118ms
Info 458  [11:55:19.561] Different program with same set of files
Info 459  [11:55:19.587] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 460  [11:55:19.593] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 43 structureChanged: false structureIsReused:: Completely Elapsed: 6.573523000115529ms
Info 461  [11:55:19.593] Different program with same set of files
Info 462  [11:55:19.621] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 463  [11:55:19.630] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 44 structureChanged: false structureIsReused:: Completely Elapsed: 8.56108000013046ms
Info 464  [11:55:19.630] Different program with same set of files
Info 465  [11:55:19.651] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 466  [11:55:19.661] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 45 structureChanged: false structureIsReused:: Completely Elapsed: 10.740565000101924ms
Info 467  [11:55:19.661] Different program with same set of files
Info 468  [11:55:19.693] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 469  [11:55:19.699] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 46 structureChanged: false structureIsReused:: Completely Elapsed: 6.0674910000525415ms
